"","event","tournament","gender","pts","division","win","judge_gender","round","year"
"33802","PF","harrisburg",0,28,"V",1,1,"prelim",2016
"33813","PF","mcgov",1,24,"N",1,1,"prelim",2021
"33822","PF","harrisburg",0,28,"N",1,1,"prelim",2021
"33832","PF","bell",1,27,"JV",0,1,"prelim",2015
"33842","PF","bell",0,26,"JV",0,1,"prelim",2017
"33852","PF","bell",1,27,"JV",0,1,"prelim",2015
"33862","PF","bell",1,29,"V",1,1,"prelim",2017
"33872","PF","bell",0,27,"N",0,1,"prelim",2017
"33882","PF","harrisburg",1,26,"N",0,1,"prelim",2016
"33892","PF","sweet",1,27,"V",0,1,"prelim",2015
"33902","PF","fiesta",1,29,"N",1,1,"prelim",2022
"33912","PF","harrisburg",0,28,"N",0,1,"prelim",2019
"33922","PF","bell",1,29,"JV",1,1,"prelim",2017
"33932","PF","sweet",0,25,"V",0,1,"prelim",2017
"33942","PF","harrisburg",0,29,"N",1,1,"prelim",2016
"33962","PF","sweet",0,26,"V",1,1,"prelim",2015
"33972","PF","sweet",0,29,"V",1,1,"prelim",2015
"33982","PF","harrisburg",0,27,"N",0,1,"prelim",2019
"33992","PF","sweet",0,29,"V",1,1,"prelim",2017
"34002","PF","fiesta",0,29,"V",1,1,"prelim",2022
"34022","PF","fiesta",1,28,"V",1,1,"prelim",2022
"34032","PF","bell",1,29,"V",1,1,"prelim",2017
"34042","PF","sweet",1,28,"V",1,1,"prelim",2017
"34062","PF","sweet",0,24,"V",0,1,"prelim",2017
"34082","PF","sweet",0,29,"V",1,1,"prelim",2015
"34092","PF","sweet",1,30,"V",1,1,"prelim",2017
"34102","PF","harrisburg",1,27,"V",0,1,"prelim",2016
"34112","PF","silver",0,28,"JV",1,0,"prelim",2017
"34122","PF","cfc",0,29,"N",1,0,"prelim",2016
"34162","PF","cfc",1,25,"N",0,0,"prelim",2016
"34192","PF","sweet",1,26,"N",1,0,"prelim",2019
"34222","PF","cfc",1,27,"N",1,0,"prelim",2016
"34242","PF","cfc",1,25,"N",0,0,"prelim",2016
"34252","PF","sweet",0,26,"N",1,0,"prelim",2019
"34272","PF","novice",0,28,"N",0,0,"prelim",2019
"34282","PF","novice",1,29,"N",1,0,"prelim",2019
"34292","PF","silver",1,29,"N",1,0,"prelim",2020
"34302","PF","sweet",0,29.3,"N",0,0,"prelim",2019
"34312","PF","silver",0,29,"N",0,0,"prelim",2020
"34322","PF","harrisburg",0,28.4,"N",0,0,"prelim",2021
"34332","PF","novice",0,29,"N",0,0,"prelim",2019
"34342","PF","sweet",0,29.5,"N",1,0,"prelim",2019
"34352","PF","novice",NA,28,"N",1,0,"prelim",2019
"34362","PF","sweet",0,29.8,"N",1,0,"prelim",2019
"34372","PF","novice",0,29.8,"N",1,0,"prelim",2019
"34382","PF","silver",1,29.5,"N",0,0,"prelim",2020
"34392","PF","sweet",1,29.6,"N",1,0,"prelim",2019
"34402","PF","novice",0,25,"N",0,1,"prelim",2019
"34412","PF","novice",0,27,"N",1,1,"prelim",2019
"34422","PF","novice",1,27.1,"N",0,1,"prelim",2019
"34432","PF","novice",0,26,"N",1,1,"prelim",2019
"34442","PF","sweet",0,29,"N",0,1,"prelim",2019
"34452","PF","novice",0,30,"N",0,1,"prelim",2019
"34462","PF","harrisburg",1,30,"N",1,1,"prelim",2020
"34472","PF","novice",0,30,"N",0,1,"prelim",2019
"34482","PF","sweet",1,29,"N",1,1,"prelim",2019
"34492","PF","sweet",NA,30,"N",1,1,"prelim",2019
"34502","PF","harrisburg",1,30,"N",1,1,"prelim",2020
"34512","PF","novice",1,30,"N",0,1,"prelim",2019
"34522","PF","novice",0,29,"N",0,1,"prelim",2019
"34532","PF","novice",0,NA,"N",0,1,"prelim",2019
"34542","PF","novice",1,30,"N",1,1,"prelim",2019
"34552","PF","sweet",NA,29,"N",0,1,"prelim",2019
"34562","PF","novice",0,30,"N",1,1,"prelim",2019
"34572","PF","novice",1,29,"N",0,1,"prelim",2019
"34582","PF","novice",1,28,"N",0,1,"prelim",2019
"34592","PF","harrisburg",0,27.2,"N",1,1,"prelim",2020
"34602","PF","harrisburg",1,26,"N",0,0,"prelim",2016
"34613","PF","sweet",1,27,"V",0,0,"prelim",2015
"34622","PF","sweet",1,29,"V",1,0,"prelim",2015
"34632","PF","sweet",0,28.7,"V",0,0,"prelim",2015
"34642","PF","sweet",0,27.5,"V",1,0,"prelim",2015
"34652","PF","harrisburg",0,30,"V",0,0,"prelim",2016
"34662","PF","harrisburg",0,29.8,"V",0,0,"prelim",2022
"34672","PF","cfc",1,26,"V",0,0,"prelim",2016
"34682","PF","mcgov",1,28,"N",1,0,"prelim",2018
"34692","PF","silver",1,26,"V",0,0,"prelim",2022
"34702","PF","cfc",0,27,"V",0,0,"prelim",2016
"34713","PF","harrisburg",1,28,"V",0,0,"prelim",2020
"34722","PF","cfc",1,29,"V",1,0,"prelim",2019
"34732","PF","bell",0,25,"N",0,0,"prelim",2018
"34742","PF","yankton",0,28,"V",1,0,"prelim",2019
"34752","PF","sweet",NA,28.1,"N",0,0,"prelim",2019
"34762","PF","silver",0,28,"V",1,0,"prelim",2018
"34772","PF","cfc",0,26,"V",0,0,"prelim",2019
"34782","PF","sweet",0,25,"N",0,0,"prelim",2017
"34792","PF","silver",0,25,"V",0,0,"prelim",2021
"34802","PF","silver",0,24,"N",1,0,"prelim",2016
"34813","PF","sweet",NA,28.4,"V",0,0,"prelim",2019
"34822","PF","bell",0,28,"N",1,0,"prelim",2017
"34832","PF","harrisburg",0,27,"JV",1,0,"prelim",2022
"34842","PF","harrisburg",1,28,"V",1,0,"prelim",2017
"34852","PF","cfc",0,29,"V",1,0,"prelim",2016
"34862","PF","bell",0,27,"V",1,0,"prelim",2017
"34872","PF","cfc",0,26,"V",1,0,"prelim",2018
"34882","PF","silver",1,27,"V",0,0,"prelim",2018
"34892","PF","yankton",1,25,"N",0,0,"prelim",2021
"34902","PF","silver",1,26,"JV",1,0,"prelim",2019
"34912","PF","harrisburg",1,27,"JV",0,0,"prelim",2022
"34922","PF","cfc",0,26,"V",0,0,"prelim",2018
"34932","PF","silver",1,28,"V",1,0,"prelim",2018
"34942","PF","sweet",0,26,"V",0,0,"prelim",2017
"34952","PF","yankton",1,29,"V",1,0,"prelim",2019
"34962","PF","silver",1,26,"JV",1,0,"prelim",2021
"34972","PF","silver",1,28,"JV",1,0,"prelim",2019
"34982","PF","harrisburg",1,27,"JV",0,0,"prelim",2022
"34992","PF","bell",0,28,"V",1,0,"prelim",2017
"35002","PF","harrisburg",0,27,"V",0,0,"prelim",2016
"35013","PF","harrisburg",1,27,"V",0,0,"prelim",2017
"35022","PF","bell",NA,27,"N",1,0,"prelim",2020
"35032","PF","cfc",1,26,"N",1,0,"prelim",2016
"35042","PF","silver",1,22,"N",0,0,"prelim",2016
"35052","PF","harrisburg",0,27,"V",0,0,"prelim",2022
"35062","PF","cfc",0,27.5,"V",1,0,"prelim",2016
"35072","PF","harrisburg",1,29.5,"V",1,0,"prelim",2021
"35082","PF","cfc",0,27,"V",0,0,"prelim",2018
"35092","PF","cfc",1,28,"V",0,0,"prelim",2018
"35102","PF","sweet",1,27,"V",0,0,"prelim",2017
"35113","PF","bell",0,27,"JV",0,0,"prelim",2017
"35122","PF","yankton",1,26,"N",0,0,"prelim",2021
"35132","PF","bell",1,26,"V",0,0,"prelim",2020
"35142","PF","sweet",0,26,"V",1,0,"prelim",2017
"35152","PF","harrisburg",0,29,"V",0,0,"prelim",2019
"35162","PF","yankton",0,27,"V",0,0,"prelim",2022
"35172","PF","harrisburg",1,27,"V",0,0,"prelim",2022
"35182","PF","mcgov",1,27,"N",0,0,"prelim",2018
"35192","PF","harrisburg",1,29.9,"V",1,0,"prelim",2022
"35202","PF","harrisburg",1,28,"V",1,0,"prelim",2020
"35213","PF","silver",0,26,"V",0,0,"prelim",2015
"35222","PF","sweet",0,27,"V",1,0,"prelim",2017
"35232","PF","silver",0,28,"V",1,0,"prelim",2018
"35242","PF","bell",0,28,"JV",1,0,"prelim",2017
"35252","PF","bell",1,28,"N",1,0,"prelim",2018
"35262","PF","sweet",1,26,"V",1,0,"prelim",2015
"35272","PF","bell",1,27,"N",1,0,"prelim",2018
"35282","PF","bell",1,26,"N",0,0,"prelim",2018
"35292","PF","cfc",0,28,"V",0,0,"prelim",2016
"35302","PF","bell",0,28,"JV",1,0,"prelim",2018
"35312","PF","sweet",1,26,"V",1,0,"prelim",2017
"35322","PF","harrisburg",0,28,"V",1,0,"prelim",2016
"35332","PF","cfc",0,26,"N",0,0,"prelim",2021
"35342","PF","sweet",1,26.5,"N",1,0,"prelim",2017
"35352","PF","mcgov",0,28,"JV",1,0,"prelim",2018
"35362","PF","yankton",0,28,"V",1,0,"prelim",2019
"35372","PF","yankton",0,25,"N",0,0,"prelim",2021
"35382","PF","mcgov",0,26,"V",0,0,"prelim",2018
"35392","PF","mcgov",0,28,"N",1,0,"prelim",2018
"35402","PF","silver",0,29,"V",1,0,"prelim",2017
"35412","PF","mcgov",0,26,"N",0,0,"prelim",2018
"35422","PF","sweet",0,26,"V",0,0,"prelim",2015
"35432","PF","yankton",0,27,"N",1,0,"prelim",2019
"35442","PF","cfc",1,28,"N",1,0,"prelim",2019
"35452","PF","sweet",1,28.2,"V",1,0,"prelim",2021
"35462","PF","sweet",0,28,"V",1,0,"prelim",2015
"35532","PF","mcgov",0,30,"V",1,1,"prelim",2019
"35542","PF","mcgov",0,27,"N",0,1,"prelim",2019
"35552","PF","silver",0,28,"V",1,1,"prelim",2016
"35562","PF","silver",0,26,"V",1,1,"prelim",2016
"35572","PF","harrisburg",0,27,"N",0,1,"prelim",2016
"35582","PF","fiesta",0,23,"N",0,1,"prelim",2021
"35592","PF","harrisburg",1,25,"V",1,1,"prelim",2017
"35602","PF","harrisburg",0,24,"N",1,1,"prelim",2017
"35612","PF","yankton",1,26.9,"N",0,1,"prelim",2021
"35652","PF","fiesta",1,27.5,"N",0,1,"prelim",2021
"35662","PF","harrisburg",1,26,"V",1,1,"prelim",2017
"35672","PF","yankton",0,27.9,"V",0,1,"prelim",2021
"35682","PF","novice",1,28,"N",1,NA,"prelim",2020
"35952","PF","RAPID CITY STEVENS PENGUIN CLASSIC",1,NA,"V",1,0,"prelim",2021
"36042","PF","yankton",1,NA,"V",1,0,"elim",2019
"36052","PF","harrisburg",0,27,"V",0,0,"prelim",2020
"36062","PF","harrisburg",1,29,"V",1,0,"prelim",2020
"36082","PF","harrisburg",0,28,"V",1,0,"prelim",2020
"36132","PF","yankton",1,27,"V",1,0,"prelim",2019
"36142","PF","yankton",0,28,"V",1,0,"prelim",2019
"36192","PF","cfc",1,NA,"V",0,1,"prelim",2018
"36302","PF","fiesta",1,26,"V",0,1,"prelim",2022
"36312","PF","fiesta",0,30,"V",1,1,"prelim",2022
"36322","PF","novice",1,27.5,"N",0,1,"prelim",2021
"36332","PF","novice",1,28.5,"N",1,1,"prelim",2021
"36342","PF","novice",NA,29.5,"N",1,1,"prelim",2021
"36413","PF","fiesta",1,29,"N",0,0,"prelim",2022
"36422","PF","bell",1,27,"JV",0,1,"prelim",2015
"36432","PF","cfc",0,29,"V",1,0,"prelim",2019
"36442","PF","harrisburg",1,30,"V",1,0,"prelim",2020
"36452","PF","harrisburg",0,27,"N",0,0,"prelim",2019
"36462","PF","harrisburg",0,28,"V",1,0,"prelim",2020
"36472","PF","cfc",1,26,"N",0,0,"prelim",2019
"36482","PF","harrisburg",0,28,"N",1,0,"prelim",2019
"36492","PF","cfc",0,29,"N",1,0,"prelim",2019
"36502","PF","harrisburg",1,26,"N",0,0,"prelim",2019
"36512","PF","harrisburg",0,30,"V",1,0,"prelim",2020
"36522","PF","novice",0,NA,"N",0,0,"prelim",2020
"36532","PF","cfc",0,27,"N",0,0,"prelim",2017
"36552","PF","novice",NA,29,"N",0,0,"prelim",2021
"36562","PF","sweet",1,28,"V",1,0,"prelim",2016
"36572","PF","harrisburg",0,25,"N",0,0,"prelim",2019
"36612","PF","sweet",0,29,"V",1,0,"prelim",2019
"36622","PF","sweet",0,26,"N",0,0,"prelim",2019
"36632","PF","sweet",0,27,"N",0,0,"prelim",2019
"36652","PF","sweet",0,26,"V",0,0,"prelim",2016
"36702","PF","novice",0,28,"N",1,0,"prelim",2021
"36732","PF","sweet",0,28,"V",0,0,"prelim",2016
"36742","PF","sweet",1,26,"V",1,0,"prelim",2016
"36752","PF","sweet",1,29,"V",0,0,"prelim",2016
"36762","PF","sweet",0,28.3,"V",1,0,"prelim",2016
"36782","PF","sweet",0,28.5,"N",0,0,"prelim",2018
"36792","PF","novice",0,29,"N",0,0,"prelim",2021
"36802","PF","sweet",0,26.5,"N",1,0,"prelim",2021
"36852","PF","harrisburg",0,26,"N",1,0,"prelim",2019
"36862","PF","sweet",0,28.9,"V",0,0,"prelim",2016
"36872","PF","sweet",0,27,"V",0,0,"prelim",2019
"36892","PF","sweet",1,29.1,"V",0,0,"prelim",2021
"36922","PF","harrisburg",0,28,"V",1,0,"prelim",2019
"36942","PF","sweet",1,30,"V",1,0,"prelim",2021
"36952","PF","cfc",1,25,"N",0,0,"prelim",2017
"36962","PF","sweet",1,28,"N",1,0,"prelim",2019
"36972","PF","cfc",0,30,"N",1,0,"prelim",2017
"36982","PF","sweet",NA,28,"V",1,0,"prelim",2018
"36992","PF","sweet",1,28,"N",0,0,"prelim",2019
"37002","PF","harrisburg",1,22,"N",0,0,"prelim",2019
"37012","PF","novice",1,30,"N",1,0,"prelim",2021
"37042","PF","sweet",1,28,"V",0,0,"prelim",2016
"37072","PF","yankton",1,28,"N",1,0,"prelim",2021
"37082","PF","mcgov",0,27,"V",0,0,"prelim",2019
"37102","PF","bell",NA,26,"N",0,0,"prelim",2021
"37112","PF","bell",1,26,"V",0,0,"prelim",2018
"37122","PF","mcgov",1,26,"V",1,0,"prelim",2019
"37132","PF","sweet",1,27,"V",1,0,"prelim",2018
"37152","PF","warrior",0,29,"V",1,0,"prelim",2020
"37202","PF","cfc",0,27,"V",1,0,"prelim",2020
"37222","PF","bell",0,29,"N",1,0,"prelim",2021
"37232","PF","yankton",0,27,"N",0,0,"prelim",2021
"37252","PF","fiesta",1,28,"V",1,0,"prelim",2022
"37262","PF","bell",1,27,"V",0,0,"prelim",2021
"37272","PF","warrior",1,29,"JV",1,0,"prelim",2020
"37282","PF","bell",1,27,"V",1,0,"prelim",2018
"37292","PF","bell",0,27,"V",1,0,"prelim",2018
"37342","PF","mcgov",0,29,"V",1,0,"prelim",2019
"37362","PF","fiesta",0,29,"V",1,0,"prelim",2022
"37372","PF","cfc",1,28,"V",0,0,"prelim",2020
"37392","PF","novice",1,26,"N",1,0,"prelim",2019
"37442","PF","novice",1,29,"N",1,0,"prelim",2020
"37542","PF","novice",0,27,"N",0,0,"prelim",2019
"37562","PF","novice",1,27,"N",0,0,"prelim",2019
"37613","PF","novice",1,27.5,"N",1,0,"prelim",2019
"37622","PF","novice",0,29,"N",0,0,"prelim",2018
"37632","PF","mcgov",0,28,"V",0,0,"prelim",2021
"37642","PF","mcgov",1,30,"N",1,0,"prelim",2021
"37652","PF","yankton",1,26,"N",0,0,"prelim",2021
"37662","PF","mcgov",0,29,"N",1,0,"prelim",2019
"37672","PF","mcgov",1,27,"JV",0,0,"prelim",2019
"37682","PF","mcgov",NA,26,"V",0,0,"prelim",2021
"37692","PF","yankton",0,29,"N",1,0,"prelim",2021
"37702","PF","novice",1,27.5,"N",0,0,"prelim",2019
"37712","PF","novice",0,27,"N",0,0,"prelim",2019
"37722","PF","mcgov",1,26,"N",1,0,"prelim",2018
"37732","PF","mcgov",0,25,"V",1,0,"prelim",2021
"37742","PF","silver",1,25,"V",0,0,"prelim",2017
"37752","PF","novice",1,NA,"N",1,0,"prelim",2020
"37762","PF","novice",0,28,"N",0,0,"prelim",2019
"37772","PF","mcgov",1,26,"N",0,0,"prelim",2021
"37782","PF","novice",0,27,"N",0,0,"prelim",2019
"37802","PF","gec",1,NA,"N",0,0,"prelim",2021
"37812","PF","novice",0,28,"N",1,0,"prelim",2019
"37822","PF","novice",1,29.5,"N",0,0,"prelim",2021
"37832","PF","yankton",NA,28.5,"JV",1,0,"prelim",2021
"37842","PF","mcgov",1,27,"N",0,0,"prelim",2018
"37852","PF","novice",1,25,"N",0,0,"prelim",2020
"37862","PF","mcgov",0,27,"N",0,0,"prelim",2018
"37872","PF","novice",0,22,"N",0,0,"prelim",2018
"37892","PF","novice",0,26,"N",0,0,"prelim",2018
"37902","PF","cfc",1,28,"N",1,0,"prelim",2017
"37912","PF","novice",1,27.5,"N",0,0,"prelim",2018
"37922","PF","novice",0,29,"N",1,0,"prelim",2020
"37932","PF","novice",1,28,"N",1,0,"prelim",2018
"37942","PF","mcgov",0,25,"N",0,0,"prelim",2018
"37952","PF","mcgov",0,28,"N",1,0,"prelim",2021
"37962","PF","bell",1,28,"N",0,0,"prelim",2021
"37972","PF","novice",1,27.5,"N",0,0,"prelim",2018
"37982","PF","mcgov",0,29,"V",1,0,"prelim",2019
"38012","PF","mcgov",0,24,"N",0,0,"prelim",2021
"38042","PF","mcgov",1,27,"N",1,0,"prelim",2021
"38052","PF","novice",0,28.5,"N",0,0,"prelim",2019
"38062","PF","cfc",0,25,"N",0,0,"prelim",2017
"38082","PF","bell",1,29,"N",1,0,"prelim",2021
"38092","PF","mcgov",0,26,"N",0,0,"prelim",2018
"38122","PF","novice",1,28.5,"N",1,0,"prelim",2021
"38142","PF","gec",NA,NA,"N",1,0,"prelim",2021
"38172","PF","cfc",0,28,"V",0,0,"prelim",2017
"38182","PF","novice",0,25,"N",0,0,"prelim",2018
"38202","PF","novice",1,NA,"N",0,0,"prelim",2021
"38222","PF","novice",0,28.5,"N",1,0,"prelim",2019
"38242","PF","gec",1,NA,"N",1,0,"prelim",2021
"38252","PF","mcgov",0,30,"JV",1,0,"prelim",2016
"38262","PF","mcgov",1,28,"V",1,0,"prelim",2021
"38282","PF","sweet",0,28.9,"V",1,0,"prelim",2017
"38292","PF","novice",0,27,"N",0,0,"prelim",2019
"38302","PF","cfc",0,28,"V",1,0,"prelim",2021
"38312","PF","mcgov",0,26,"N",0,0,"prelim",2019
"38322","PF","novice",1,27,"N",0,0,"prelim",2018
"38332","PF","gec",1,NA,"V",1,0,"prelim",2021
"38342","PF","novice",0,27,"N",1,0,"prelim",2019
"38362","PF","yankton",0,28.5,"JV",0,0,"prelim",2021
"38392","PF","bell",1,28,"N",1,0,"prelim",2021
"38413","PF","novice",0,27,"N",0,0,"prelim",2019
"38422","PF","novice",1,28,"N",0,0,"prelim",2019
"38432","PF","novice",NA,28,"N",1,0,"prelim",2019
"38442","PF","novice",0,27,"N",0,0,"prelim",2018
"38452","PF","sweet",1,28.9,"V",1,0,"prelim",2017
"38462","PF","sweet",1,27,"V",0,0,"prelim",2016
"38472","PF","sweet",0,29.5,"N",1,0,"prelim",2021
"38482","PF","novice",0,24.5,"N",1,0,"prelim",2018
"38492","PF","bell",NA,27,"N",0,0,"prelim",2021
"38502","PF","bell",1,27,"JV",0,0,"prelim",2021
"38512","PF","bell",1,28,"N",0,0,"prelim",2021
"38532","PF","bell",0,28,"N",1,0,"prelim",2020
"38562","PF","gec",0,29,"N",1,0,"prelim",2020
"38572","PF","silver",0,26,"N",0,0,"prelim",2016
"38582","PF","harrisburg",NA,28,"V",1,0,"prelim",2021
"38602","PF","silver",0,25,"JV",0,0,"prelim",2016
"38612","PF","silver",0,NA,"N",1,0,"prelim",2016
"38622","PF","warrior",0,29.5,"V",0,0,"prelim",2020
"38632","PF","warrior",0,28,"V",1,0,"prelim",2020
"38642","PF","silver",1,28,"N",1,0,"prelim",2016
"38652","PF","gec",0,29,"V",1,0,"prelim",2020
"38662","PF","novice",1,30,"N",1,0,"prelim",2021
"38672","PF","silver",1,30,"N",1,0,"prelim",2016
"38722","PF","novice",0,27.5,"N",1,0,"prelim",2020
"38732","PF","warrior",0,27.5,"N",0,0,"prelim",2020
"38742","PF","bell",0,19,"V",1,0,"prelim",2021
"38752","PF","sweet",0,25,"N",0,0,"prelim",2019
"38762","PF","sweet",1,28,"N",0,0,"prelim",2019
"38772","PF","bell",1,26,"N",1,0,"prelim",2021
"38782","PF","bell",0,27,"JV",0,0,"prelim",2021
"38792","PF","bell",1,26,"N",0,0,"prelim",2021
"38802","PF","gec",1,NA,"N",1,0,"prelim",2021
"38812","PF","gec",0,NA,"N",1,0,"prelim",2021
"38822","PF","gec",1,NA,"N",1,0,"prelim",2021
"38832","PF","gec",1,NA,"N",0,0,"prelim",2021
"38842","PF","mcgov",0,26,"N",0,0,"prelim",2021
"38852","PF","mcgov",0,24,"N",1,0,"prelim",2021
"38862","PF","novice",1,28,"N",1,0,"prelim",2020
"38872","PF","gec",1,28,"N",0,1,"prelim",2020
"38912","PF","gec",0,29,"V",1,1,"prelim",2020
"38962","PF","silver",1,28.5,"V",1,1,"prelim",2021
"38972","PF","gec",1,29,"N",1,1,"prelim",2020
"39002","PF","novice",0,NA,"N",1,1,"prelim",2020
"39022","PF","silver",0,29,"JV",1,1,"prelim",2021
"39052","PF","cfc",0,27,"V",0,1,"prelim",2021
"39092","PF","novice",0,NA,"N",0,1,"prelim",2020
"39142","PF","bell",0,26,"N",0,1,"prelim",2019
"39172","PF","cfc",0,28,"V",0,1,"prelim",2020
"39192","PF","silver",0,27,"JV",1,0,"prelim",2021
"39202","PF","yankton",0,28,"JV",0,0,"prelim",2021
"39213","PF","bell",0,29,"N",1,0,"prelim",2020
"39222","PF","bell",1,30,"N",1,0,"prelim",2020
"39232","PF","novice",1,28,"N",1,0,"prelim",2020
"39242","PF","novice",1,29,"N",1,0,"prelim",2021
"39252","PF","silver",1,27,"JV",0,0,"prelim",2021
"39262","PF","yankton",1,27,"N",0,0,"prelim",2020
"39272","PF","novice",0,NA,"N",0,0,"prelim",2020
"39282","PF","novice",0,28,"N",1,0,"prelim",2020
"39292","PF","yankton",0,26,"JV",0,0,"prelim",2021
"39302","PF","yankton",1,29,"V",1,0,"prelim",2020
"39312","PF","sweet",0,28,"V",1,1,"prelim",2017
"39332","PF","silver",1,28,"V",0,1,"prelim",2018
"39382","PF","silver",1,29,"JV",0,1,"prelim",2016
"39402","PF","silver",0,27,"N",0,1,"prelim",2017
"39412","PF","sweet",0,29,"V",1,1,"prelim",2017
"39432","PF","silver",0,27,"V",0,1,"prelim",2018
"39442","PF","silver",1,30,"V",1,1,"prelim",2018
"39472","PF","silver",0,29,"V",1,1,"prelim",2018
"39482","PF","sweet",1,30,"V",1,1,"prelim",2017
"39502","PF","sweet",1,27,"V",0,1,"prelim",2017
"39512","PF","sweet",0,25,"V",0,1,"prelim",2017
"39532","PF","novice",0,23,"N",0,1,"prelim",2020
"39542","PF","novice",0,25,"N",1,1,"prelim",2018
"39552","PF","novice",1,28,"N",1,1,"prelim",2018
"39562","PF","novice",NA,27,"N",0,1,"prelim",2021
"39572","PF","novice",0,27,"N",0,1,"prelim",2021
"39592","PF","gec",1,NA,"JV",1,1,"prelim",2021
"39622","PF","silver",1,28,"V",1,1,"prelim",2021
"39642","PF","silver",0,26,"N",0,1,"prelim",2021
"39652","PF","harrisburg",1,28,"V",1,1,"prelim",2021
"39722","PF","silver",1,28,"V",1,1,"prelim",2021
"39742","PF","gec",1,29,"V",1,0,"prelim",2020
"39772","PF","gec",1,NA,"N",1,NA,"prelim",2021
"39782","PF","gec",0,NA,"V",0,NA,"prelim",2021
"39792","PF","gec",1,NA,"N",1,NA,"prelim",2021
"39812","PF","gec",1,NA,"JV",0,NA,"prelim",2021
"39822","PF","gec",1,NA,"N",1,NA,"prelim",2021
"39842","PF","silver",0,28,"N",0,NA,"prelim",2020
"39852","PF","silver",1,29,"V",0,NA,"prelim",2020
"39882","PF","novice",0,27.5,"N",0,0,"prelim",2019
"39892","PF","novice",NA,28,"N",0,0,"prelim",2019
"39902","PF","novice",0,27,"N",0,0,"prelim",2019
"39913","PF","novice",0,29,"N",0,0,"prelim",2019
"39922","PF","novice",1,27.5,"N",0,0,"prelim",2019
"39932","PF","novice",0,27.5,"N",0,0,"prelim",2019
"39942","PF","novice",0,28,"N",1,0,"prelim",2019
"39952","PF","novice",1,27,"N",1,0,"prelim",2019
"39962","PF","novice",0,28,"N",0,0,"prelim",2019
"39972","PF","novice",1,28.5,"N",0,0,"prelim",2019
"39982","PF","novice",0,27,"N",0,0,"prelim",2019
"39992","PF","novice",1,28.5,"N",1,0,"prelim",2019
"40042","PF","novice",1,28.5,"N",1,1,"prelim",2019
"40092","PF","novice",0,30,"N",1,1,"prelim",2020
"40112","PF","novice",1,29.5,"N",1,1,"prelim",2019
"40132","PF","novice",0,29,"N",0,1,"prelim",2020
"40142","PF","gec",1,NA,"N",1,1,"prelim",2021
"40162","PF","silver",0,29,"JV",0,1,"prelim",2015
"40172","PF","silver",0,30,"JV",0,1,"prelim",2015
"40232","PF","novice",1,28,"N",0,1,"prelim",2020
"40242","PF","novice",0,28,"N",1,1,"prelim",2020
"40252","PF","novice",1,28,"N",0,1,"prelim",2020
"40262","PF","mcgov",1,29,"N",1,0,"prelim",2021
"40272","PF","mcgov",0,28,"JV",0,0,"prelim",2021
"40282","PF","mcgov",0,28,"V",0,0,"prelim",2021
"40292","PF","mcgov",0,29,"N",1,0,"prelim",2021
"40302","PF","novice",0,26,"N",0,1,"prelim",2021
"40312","PF","warrior",1,26,"N",0,1,"prelim",2020
"40322","PF","novice",0,NA,"N",0,1,"prelim",2020
"40342","PF","novice",0,25,"N",0,1,"prelim",2021
"40352","PF","silver",0,28.5,"JV",1,1,"prelim",2021
"40362","PF","novice",1,26,"N",0,1,"prelim",2021
"40382","PF","novice",1,NA,"N",1,1,"prelim",2020
"40392","PF","gec",0,28,"JV",0,1,"prelim",2020
"40413","PF","yankton",0,28,"N",0,1,"prelim",2021
"40422","PF","novice",0,28,"N",0,1,"prelim",2020
"40432","PF","novice",0,27,"N",1,1,"prelim",2020
"40442","PF","bell",0,27,"V",0,1,"prelim",2021
"40452","PF","bell",NA,26,"JV",0,1,"prelim",2021
"40462","PF","novice",1,27,"N",0,1,"prelim",2021
"40472","PF","bell",1,25,"V",0,1,"prelim",2021
"40482","PF","harrisburg",1,27,"V",0,1,"prelim",2021
"40492","PF","novice",1,NA,"N",1,1,"prelim",2021
"40502","PF","yankton",0,27,"V",0,1,"prelim",2021
"40512","PF","novice",1,28,"N",0,1,"prelim",2021
"40532","PF","harrisburg",0,30,"N",1,1,"prelim",2021
"40552","PF","novice",1,26,"N",0,1,"prelim",2020
"40562","PF","gec",0,27,"N",1,1,"prelim",2020
"40572","PF","warrior",0,28,"JV",1,1,"prelim",2020
"40582","PF","fiesta",0,27,"N",0,1,"prelim",2021
"40592","PF","bell",0,26,"N",0,1,"prelim",2021
"40602","PF","silver",0,29,"N",1,1,"prelim",2021
"40612","PF","cfc",1,28,"V",1,1,"prelim",2016
"40652","PF","cfc",0,28,"N",1,1,"prelim",2016
"40672","PF","cfc",1,28,"N",0,1,"prelim",2016
"40702","PF","bell",1,26,"N",0,1,"prelim",2018
"40712","PF","bell",0,26,"N",0,1,"prelim",2018
"40722","PF","bell",0,28,"N",0,1,"prelim",2018
"40732","PF","mcgov",0,27,"N",1,1,"prelim",2021
"40742","PF","mcgov",0,25,"N",0,1,"prelim",2021
"40752","PF","mcgov",1,28,"V",1,1,"prelim",2021
"40762","PF","mcgov",0,27,"JV",0,1,"prelim",2021
"40772","PF","bell",0,24,"N",0,1,"prelim",2018
